FID,OBJECTID,RTE_NM,RTE_PRFX,RTE_NBR,RTE_SFX,RDBD_TYPE,GID,BEGIN_DFO,END_DFO,ASSET_NM,ASSET_ID,SYSTEM,NHS,NHS_TYPE,SHAPE_STLe,GlobalID,SHAPE_Length
761,,PA0205-LG,PA,205,,LG,1636329629,0,1.342,NHS,74932870,On,NHS - non connector,NHS,,{CA7D6684-0D73-4DEA-9490-A1C63E671D17},0.0230675003415081
762,,PA0205-RG,PA,205,,RG,1636329631,0,1.346,NHS,74932933,On,NHS - non connector,NHS,,{0367EDD2-6226-4787-BED9-B4AB60D7D530},0.0231357914706485
763,,PA0205-KG,PA,205,,KG,1636329627,0,1.345,NHS,74932806,On,NHS - non connector,NHS,,{8BAAD354-F02B-4AC7-820A-27B50C69817F},0.0231070535830081
764,,PR0100-KG,PR,100,,KG,6424,8.026,13.933,NHS,13480621,On,NHS - non connector,NHS,,{996CA382-26AB-49E3-BBCE-B8B165F1EC80},0.0895703663436873
765,,PR0100-RG,PR,100,,RG,8523,11.274,14.045,NHS,13483046,On,NHS - non connector,NHS,,{628595BC-5473-4F9E-A270-02D9A39E907A},0.044077379949754
766,,PR0100-RG,PR,100,,RG,8522,9.739,11.274,NHS,13483061,On,NHS - non connector,NHS,,{F6A3AD10-E318-4986-8B40-674537C171EB},0.0223914572641827
767,,PR0100-LG,PR,100,,LG,8521,11.276,14.049,NHS,13483062,On,NHS - non connector,NHS,,{97592ED6-26B5-4F3E-A720-FECCF4300132},0.0440913949896872
768,,PR0100-LG,PR,100,,LG,8520,9.739,11.276,NHS,13483063,On,NHS - non connector,NHS,,{9F443CBB-F217-4D21-B22F-156110672B73},0.0224014488207619
769,,PR0022-RG,PR,22,,RG,8501,0,8.483,NHS,37193125,On,NHS - non connector,NHS,,{DE941E52-D832-4A99-A3C2-0229BCDBF058},0.129550568309821
770,,PR0022-LG,PR,22,,LG,8500,0,8.505,NHS,37193121,On,NHS - non connector,NHS,,{0914B099-9F7A-456A-B0F1-AA351FBCE042},0.129881389628669
771,,PR0022-KG,PR,22,,KG,6346,0,8.508,NHS,13480424,On,NHS - non connector,NHS,,{22917868-0506-4FA2-BE14-27BE4D2A1851},0.12992961359477
772,,RM0012-LG,RM,12,,LG,1518138443,33.627,35.585,NHS,37207185,On,NHS - non connector,NHS,,{ADDB6977-7CA0-4802-B519-AA07072F4D8D},0.0298516637274643
773,,RM0012-RG,RM,12,,RG,1518138446,33.627,35.588,NHS,37206214,On,NHS - non connector,NHS,,{19F24DF1-137B-4467-8F3F-441D11814990},0.0299010629434019
774,,RM0012-KG,RM,12,,KG,1577122919,33.501,38.217,NHS,50925418,On,NHS - non connector,NHS,,{95001CCD-3319-4928-AE8F-7240E34CCB8D},0.0724411943355705
775,,RM1431-LG,RM,1431,,LG,1585687167,66.344,66.509,NHS,52782686,On,NHS - non connector,NHS,,{E368C01E-B680-44BE-994A-0659D2D97C6F},0.00275371423048921
776,,RM1431-RG,RM,1431,,RG,1585687166,66.344,66.509,NHS,52782685,On,NHS - non connector,NHS,,{A41CEBF3-DCD0-4A64-BEB8-D94B8E2F5055},0.00274755077148906
777,,RM1431-KG,RM,1431,,KG,1586372357,57.168,66.504,NHS,52765147,On,NHS - non connector,NHS,,{639597D3-1370-471E-A244-6ADC9716126D},0.154886684231436
778,,RM1431-LG,RM,1431,,LG,1586370983,57.173,62.486,NHS,52764536,On,NHS - non connector,NHS,,{0FD8AE43-3942-4BD4-BE0C-3F2ADEC2EBF2},0.0877740356092142
779,,RM1431-RG,RM,1431,,RG,1586370984,57.173,62.486,NHS,52764902,On,NHS - non connector,NHS,,{B336B6E8-934F-4BE3-85F4-D1D10A2AF725},0.0877664002280107
780,,RM2222-LG,RM,2222,,LG,1669680552,0.606,1.498,NHS,95778404,On,NHS - non connector,NHS,,{4E121E93-EBA1-4072-A080-702CF4E531E4},0.0146419492177115
781,,RM2222-RG,RM,2222,,RG,1669680550,0.606,1.503,NHS,95778405,On,NHS - non connector,NHS,,{B0F8DF98-220D-4E75-966D-B398AD220E0B},0.0147179801125713
782,,RM2222-LG,RM,2222,,LG,1669680600,8.632,9.082,NHS,95635991,On,NHS - non connector,NHS,,{1D2D5378-77B1-4CB1-938F-6BED5C5B46CD},0.00731500074080633
783,,RM2222-RG,RM,2222,,RG,1669680602,8.632,9.087,NHS,95636061,On,NHS - non connector,NHS,,{8502C259-75C3-4139-8BAD-4ECBA925B34B},0.00738764184277326
784,,RM2222-LG,RM,2222,,LG,1669680634,10.655,10.79,NHS,95636728,On,NHS - non connector,NHS,,{59BC788F-D4D2-46C4-BEA7-F02AFAB6B3E9},0.00204469206332998
785,,RM2222-RG,RM,2222,,RG,1669680636,10.655,10.797,NHS,95636780,On,NHS - non connector,NHS,,{DC4B379E-D392-49B6-8811-D0DF70243A7E},0.00214976113895956
786,,RM2222-RG,RM,2222,,RG,1669680568,4.565,5.335,NHS,95635393,On,NHS - non connector,NHS,,{B746C5DD-3290-4E08-8B60-7CFA3F058E13},0.0120930934883025
787,,RM2222-LG,RM,2222,,LG,1669680570,4.565,5.327,NHS,95635456,On,NHS - non connector,NHS,,{FF3AE0A5-86A2-4979-AEB1-C95A02D52637},0.011975233436511
788,,RM2222-KG,RM,2222,,KG,1669680542,0,10.793,NHS,95634958,On,NHS - non connector,NHS,,{3A4E3371-D323-4E21-BD20-35958814C741},0.17177805324072
789,,RM2244-KG,RM,2244,,KG,1577737867,0,11.249,NHS,50899933,On,NHS - non connector,NHS,,{80680F6F-0484-4A24-A9DF-D5EE59F177F6},0.181408957540153
790,,RM2244-RG,RM,2244,,RG,1577737869,7.308,7.718,NHS,50900060,On,NHS - non connector,NHS,,{D0A0C77A-B645-4136-BBAE-81C7635DB321},0.00679808595872507
791,,RM2244-LG,RM,2244,,LG,1577737868,7.308,7.72,NHS,50899996,On,NHS - non connector,NHS,,{B1338C4D-EB98-4538-AFAD-BCA312080842},0.00681983550726858
792,,RM0584-KG,RM,584,,KG,6476,2.459,7.195,NHS,13480419,On,Major Airport - connector,NHS - Intermodal Connector,,{99615F99-21CC-4920-9C69-109FB4770AB3},0.0727960583525694
793,,RM0584-KG,RM,584,,KG,6476,0,2.459,NHS,13480420,On,NHS - non connector,NHS,,{A7E2CC07-34B8-401E-BE77-825BA314EB17},0.0393014438519633
794,,RM0620-KG,RM,620,,KG,1549082477,22.131,26.642,NHS,44356543,On,NHS - non connector,NHS,,{1CFB5A40-3CB0-49D8-B5C8-18BEA7DE3031},0.0721152766175979
795,,RM0620-LG,RM,620,,LG,1669075264,8.573,9.23,NHS,95648331,On,NHS - non connector,NHS,,{17AD6280-7BEF-46F3-A989-0EAB64926F07},0.010109735019013
796,,RM0620-LG,RM,620,,LG,1669161632,18.184,18.383,NHS,95649041,On,NHS - non connector,NHS,,{7A25E09F-EFE7-49AC-A615-43FD7528BC84},0.00318301162530629
797,,RM0620-RG,RM,620,,RG,1669161634,18.184,18.373,NHS,95649095,On,NHS - non connector,NHS,,{06D3A4B1-2312-4562-B0DD-6BB80AD4EAC7},0.00312516149868546
798,,RM0620-RG,RM,620,,RG,1669075262,8.573,9.23,NHS,95648272,On,NHS - non connector,NHS,,{3C209A8D-55E8-4014-912D-C9C1512094A9},0.0101076263645091
799,,RM0620-RG,RM,620,,RG,1549088105,22.938,25.59,NHS,44274917,On,NHS - non connector,NHS,,{A0FAD932-E641-478B-A9CE-F65FED4F3410},0.0415027809969489
800,,RM0620-LG,RM,620,,LG,1549088109,22.938,25.597,NHS,44223303,On,NHS - non connector,NHS,,{A286F668-4B60-4BD3-AB01-417969635440},0.0416003940909669
801,,RM0620-KG,RM,620,,KG,1669075252,0,18.375,NHS,95768075,On,NHS - non connector,NHS,,{A7CF19BF-E370-40D7-B419-F0BF789DCE0F},0.285657182317618
802,,RM0620-RG,RM,620,,RG,1669161612,11.65,11.956,NHS,95768121,On,NHS - non connector,NHS,,{6EED95DD-C891-4930-96E5-4E8DCCD9909E},0.00509556032876593
803,,RM0620-RG,RM,620,,RG,1669161608,10.395,10.535,NHS,95768120,On,NHS - non connector,NHS,,{B69A99D2-DA6C-4DD7-B97F-164CBB1E15B2},0.00233207230396257
804,,RM0620-LG,RM,620,,LG,1669161654,2.698,4.363,NHS,95768159,On,NHS - non connector,NHS,,{3E7830C7-4320-4BA2-BA64-7D4AA1F515F4},0.0253161065641174
805,,RM0620-RG,RM,620,,RG,1669161652,2.698,4.357,NHS,95768117,On,NHS - non connector,NHS,,{FDEAB7CF-4781-4C52-8397-ACC5D4A4B817},0.0252162774634128
806,,RM0620-LG,RM,620,,LG,1669075270,9.388,9.581,NHS,95768160,On,NHS - non connector,NHS,,{39D524E2-E706-470E-8648-70002896503C},0.00322233591218002
807,,RM0620-LG,RM,620,,LG,1669161618,12.141,12.43,NHS,95768164,On,NHS - non connector,NHS,,{F7ADE49D-93BA-44B9-961B-A292F0FFA05C},0.00469570915209765
808,,RM0620-RG,RM,620,,RG,1669161602,9.918,10.089,NHS,95768119,On,NHS - non connector,NHS,,{E1167C39-41E0-4EE7-A3DE-BB0322789FBB},0.0028257628300084
809,,RM0620-RG,RM,620,,RG,1669075268,9.388,9.582,NHS,95768118,On,NHS - non connector,NHS,,{582F96DE-F0F9-4B04-80A3-F35B0E936495},0.0032289457689125
810,,RM0620-LG,RM,620,,LG,1669161604,9.918,10.087,NHS,95768161,On,NHS - non connector,NHS,,{F5CA3B84-ABDF-4580-9A89-20CB4B851B88},0.00279717712484711
811,,RM0620-LG,RM,620,,LG,1669161610,10.395,10.539,NHS,95768162,On,NHS - non connector,NHS,,{57889AF4-7B15-4833-9E6E-AFB27DE26019},0.00238784656815628
812,,RM0620-LG,RM,620,,LG,1669161614,11.65,11.957,NHS,95768163,On,NHS - non connector,NHS,,{23E44558-83EB-47DA-B9B3-21066D6DC0AF},0.00509559887626449
813,,RM0620-RG,RM,620,,RG,1669161616,12.141,12.435,NHS,95768122,On,NHS - non connector,NHS,,{6C7E25C4-40DB-4BC5-826A-912AC943C2FD},0.00476866692463525
814,,SH0010-LG,SH,10,,LG,1582222265,0,8.283,NHS,50993763,On,NHS - non connector,NHS,,{C1C7467A-C3D7-40F9-8271-94026D5BBF47},0.140468791848214
815,,SH0010-RG,SH,10,,RG,1582222266,0,8.287,NHS,50993933,On,NHS - non connector,NHS,,{BB502FEA-242B-40BC-9C85-54FDBD5EDE3F},0.140537671342657
816,,SH0010-KG,SH,10,,KG,1582222264,0,8.284,NHS,50993605,On,NHS - non connector,NHS,,{82BD734E-AE3B-4A1F-AA83-C6900F4ECCBB},0.140499481870396
817,,SH0100-KG,SH,100,,KG,6807,0.103,24.671,NHS,13480977,On,NHS - non connector,NHS,,{835AFC2A-8210-452E-BC4E-0AF65DAE254B},0.391061001552786
818,,SH0100-RG,SH,100,,RG,8928,24.243,24.678,NHS,13483448,On,NHS - non connector,NHS,,{3580861E-3BFD-446D-B284-9F17977391B6},0.00678486544602444
819,,SH0100-RG,SH,100,,RG,8927,10.14,17.687,NHS,13483449,On,NHS - non connector,NHS,,{09216C42-FC20-4FF5-82BF-0F00AC43E0FE},0.119227996654108
820,,SH0100-LG,SH,100,,LG,8926,24.245,24.671,NHS,13483463,On,NHS - non connector,NHS,,{6282D4A7-174D-4F1E-899F-2AB789539D12},0.00664739301154317
821,,SH0100-LG,SH,100,,LG,8925,10.141,17.686,NHS,13483464,On,NHS - non connector,NHS,,{090E052F-F0BD-43C1-A64F-4A4DE22FB963},0.119203630779845
822,,SH0103-LG,SH,103,,LG,1576100310,11.936,12.6,NHS,50448868,On,NHS - non connector,NHS,,{2EE94526-BCFF-4041-9E22-C915B03188D6},0.0102301401600293
823,,SH0103-KG,SH,103,,KG,1576099756,0,12.576,NHS,50448712,On,NHS - non connector,NHS,,{6217DE00-F88E-4B27-BF57-A310D6ACFAC5},0.210817539866766
824,,SH0103-RG,SH,103,,RG,1576099973,11.936,12.605,NHS,50448789,On,NHS - non connector,NHS,,{B304AF27-5DC3-4D08-9AED-859CEE363D08},0.0103207323107636
825,,SH0103-KG,SH,103,,KG,1599257721,16.918,65.635,NHS,60314666,On,NHS - non connector,NHS,,{267B4CD1-0321-484C-9C4B-2E83394E5A31},0.819575201434061
826,,SH0103-RG,SH,103,,RG,1599257733,46.78,47.034,NHS,60315409,On,NHS - non connector,NHS,,{64281E11-7DAC-417C-BB49-739453EF0BFE},0.00427849011576485
827,,SH0103-LG,SH,103,,LG,1599257734,46.78,47.032,NHS,60315471,On,NHS - non connector,NHS,,{1CA30B42-A61A-498F-A633-9E69AA4645B0},0.0042592948105749
828,,SH0103-LG,SH,103,,LG,1599257730,47.51,47.775,NHS,60315286,On,NHS - non connector,NHS,,{F4043FD2-1FEB-4979-B123-B474D30ADEDE},0.00445726811239442
829,,SH0103-RG,SH,103,,RG,1599257732,47.51,47.771,NHS,60315348,On,NHS - non connector,NHS,,{98C9EEFA-CC5E-4F81-830F-E288A1AEEA79},0.00441080091683121
830,,SH0105-KG,SH,105,,KG,6812,1.253,25.907,NHS,13481226,On,NHS - non connector,NHS,,{803EEA4A-DDB6-496B-8410-ED63589DC485},0.391963644374229
831,,SH0105-RG,SH,105,,RG,8944,66.783,67.694,NHS,13483285,On,NHS - non connector,NHS,,{0F974D93-6239-4092-AFEA-575557588231},0.0151281598046507
832,,SH0105-RG,SH,105,,RG,8943,24.86,24.968,NHS,13483286,On,NHS - non connector,NHS,,{1B0B621A-1421-4792-9B17-54FF08B20A25},0.00173924565793333
833,,SH0105-LG,SH,105,,LG,8941,66.783,67.699,NHS,13483316,On,NHS - non connector,NHS,,{430FC68E-83A8-4B28-9F9B-381F013794C6},0.0151946696806227
834,,SH0105-LG,SH,105,,LG,8940,24.86,24.97,NHS,13483332,On,NHS - non connector,NHS,,{44FBFD3F-BEC7-485E-8ADE-DDF637C670ED},0.00176622162559265
835,,SH0105-KG,SH,105,,KG,2000002812,66.416,152.382,NHS,95543079,On,NHS - non connector,NHS,,{286FDE13-8387-43B4-BCFF-09C802B352EC},1.40971636787364
836,,SH0105-KG,SH,105,,KG,2000002812,66.336,66.416,NHS,95543080,On,Major Public Transportation or Multi-Modal Passenger Terminal - connector,NHS - Intermodal Connector,,{0F002065-C300-4365-AFE7-A47C157574C8},0.00130866222134262
837,,SH0105-KG,SH,105,,KG,2000002812,27.389,66.336,NHS,95543081,On,NHS - non connector,NHS,,{ABF7A96B-B64B-4AF0-B8EA-7BE711DA19CD},0.63901501645109
838,,SH0105-LG,SH,105,,LG,2000002816,33.325,33.939,NHS,95586628,On,NHS - non connector,NHS,,{A9FE3782-3018-4D76-915B-A0A4DAD5D55C},0.0101607567440899
839,,SH0105-RG,SH,105,,RG,2000002814,33.325,33.949,NHS,95586622,On,NHS - non connector,NHS,,{3E873414-4821-453D-B297-5238C810CD4C},0.0102834968710092
840,,SH0107-LG,SH,107,,LG,8946,6.387,7.769,NHS,13483268,On,NHS - non connector,NHS,,{003D4E50-FB2C-4EB2-99BB-19FE485C5F8B},0.0201249496890775
841,,SH0107-LG,SH,107,,LG,8945,2.933,5.688,NHS,13483269,On,NHS - non connector,NHS,,{DDFCBC62-FE34-40A6-80A0-8FB9993F8B59},0.0400726176568679
842,,SH0107-RG,SH,107,,RG,8958,32.047,32.472,NHS,13483406,On,NHS - non connector,NHS,,{617E3608-E4CC-457F-AEC3-E0DC93EEFF32},0.00682820748935432
843,,SH0107-RG,SH,107,,RG,8957,30.43,31.73,NHS,13483422,On,NHS - non connector,NHS,,{CA461B3C-64A2-4EE1-B782-C144CA3D5EB9},0.0209143076755338
844,,SH0107-RG,SH,107,,RG,8956,28.724,29.085,NHS,13483423,On,NHS - non connector,NHS,,{90FA9742-BC4F-4134-9E0E-8CE65D649600},0.00579600290647618
845,,SH0107-RG,SH,107,,RG,8955,18.571,26.949,NHS,13483438,On,NHS - non connector,NHS,,{3C4BBF3A-8C07-413B-A9D8-9C4C6E792A5A},0.134400747276239
846,,SH0107-RG,SH,107,,RG,8953,6.396,7.779,NHS,13483457,On,NHS - non connector,NHS,,{B1B780D0-78E0-45BA-8613-501F828CB136},0.020145788305973
847,,SH0107-RG,SH,107,,RG,8952,2.935,5.691,NHS,13483474,On,NHS - non connector,NHS,,{BD2D75DD-5D50-499C-81C5-FCAB3D9B7AA8},0.0400890819968658
848,,SH0107-LG,SH,107,,LG,8951,32.045,32.47,NHS,13483475,On,NHS - non connector,NHS,,{36C5AD61-98B3-48DB-AB4C-5F1A7F9FA54E},0.00683640200145738
849,,SH0107-LG,SH,107,,LG,8950,30.429,31.729,NHS,13483490,On,NHS - non connector,NHS,,{74DAD61E-EEEA-47EA-9906-2C1D71375BDE},0.0209146838592782
850,,SH0107-LG,SH,107,,LG,8949,28.719,29.079,NHS,13483491,On,NHS - non connector,NHS,,{8CC62FFA-8706-44D4-ACAB-4CA47A2D9F34},0.00578790339902789
851,,SH0107-LG,SH,107,,LG,8948,18.571,26.947,NHS,13483509,On,NHS - non connector,NHS,,{39A7AE7E-FAF7-4C53-9DAB-933882E2FBFE},0.134378063188753
852,,SH0107-KG,SH,107,,KG,6814,0,46.053,NHS,37455898,On,NHS - non connector,NHS,,{96792A84-D3CC-46B9-8A2A-2F65B6FE24A2},0.724143657295949
853,,SH0107-LG,SH,107,,LG,1599356447,8.014,17.419,NHS,72217784,On,NHS - non connector,NHS,,{1E8EA6A3-BED8-4514-8857-03329315C714},0.151055221384702
854,,SH0107-RG,SH,107,,RG,1599356449,8,17.407,NHS,72218061,On,NHS - non connector,NHS,,{054D8730-10C3-4BA9-B4F2-6D2CB579A6F7},0.151079316633408
855,,SH0011-KG,SH,11,,KG,6661,71.094,73.263,NHS,37191919,On,NHS - non connector,NHS,,{94CAC355-998E-4FDB-8334-504B22B2D75B},0.0320785909520962
856,,SH0011-RG,SH,11,,RG,8599,51.17,52.901,NHS,13483048,On,NHS - non connector,NHS,,{0159A931-F47C-44A7-B88B-46EDA863B5E7},0.0252861670440106
857,,SH0011-LG,SH,11,,LG,8596,51.174,52.897,NHS,13483081,On,NHS - non connector,NHS,,{2C661A1F-455C-4486-8BEB-84A24E8B206A},0.0251736868612415
858,,SH0011-KG,SH,11,,KG,6661,51.209,52.935,NHS,37447863,On,NHS - non connector,NHS,,{803D051C-9B3E-4D28-97C3-A3275C32B10E},0.0252136248774416
859,,SH0110-LG,SH,110,,LG,1512765295,41.357,41.997,NHS,37069942,On,NHS - non connector,NHS,,{EB771954-470D-4395-8076-9646E3287A37},0.0096698764040587
860,,SH0110-RG,SH,110,,RG,1512765255,41.357,41.997,NHS,37070004,On,NHS - non connector,NHS,,{D6203B28-6463-497E-9862-11F3287D7622},0.00966424757842797
861,,SH0110-KG,SH,110,,KG,6818,39.773,48.086,NHS,13481018,On,NHS - non connector,NHS,,{9DDF1D7B-B4DD-496E-A33E-55FBA43586D4},0.126378284000111
862,,SH0110-KG,SH,110,,KG,6817,34.637,35.343,NHS,13481152,On,NHS - non connector,NHS,,{A4410B1D-A759-47E4-9C9A-FC80FE8D7DDC},0.0120789497719901
863,,SH0110-RG,SH,110,,RG,8962,47.563,47.701,NHS,13483372,On,NHS - non connector,NHS,,{237FF08D-A351-41F3-B28B-C9DBD8BCBA59},0.00201813568662895
864,,SH0110-LG,SH,110,,LG,8960,47.563,47.701,NHS,13483389,On,NHS - non connector,NHS,,{13553375-1945-4918-8AA9-ED49F1FF2137},0.00202975547318831
865,,SH0114-RG,SH,114,,RG,1599257795,361.959,378.171,NHS,62153023,On,NHS - non connector,NHS,,{829660AE-D10C-4783-A439-3D35267CF69A},0.266907310824703
866,,SH0114-KG,SH,114,,KG,6822,230.902,295.726,NHS,13481192,On,NHS - non connector,NHS,,{1BE1CC97-9FBA-4574-960B-82AEB81A586F},1.08753051214081
867,,SH0114-KG,SH,114,,KG,6821,63.925,70.159,NHS,13481272,On,NHS - non connector,NHS,,{433B6187-06FF-4C76-A549-281D9AB16C10},0.108196058196731
868,,SH0114-LG,SH,114,,LG,8967,70.024,70.168,NHS,13483323,On,NHS - non connector,NHS,,{F356AAD8-AD1B-486E-BFC0-3E35A7B033E5},0.00249077021087922
869,,SH0114-LG,SH,114,,LG,8966,67.421,67.923,NHS,13483341,On,NHS - non connector,NHS,,{A1CC9393-09EE-42C8-873E-BE68636B2FB9},0.00871841224046722
870,,SH0114-RG,SH,114,,RG,8977,295.523,295.725,NHS,13483493,On,NHS - non connector,NHS,,{72C67460-A4C9-4764-BEAA-77421261ED99},0.00347371769941197
871,,SH0114-RG,SH,114,,RG,8976,70.024,70.153,NHS,13483510,On,NHS - non connector,NHS,,{0B17D338-DC7E-45BF-9B1C-4BD426B49EC9},0.00223940388314762
872,,SH0114-KG,SH,114,,KG,1599256287,379.781,392.301,NHS,61305158,On,NHS - non connector,NHS,,{DBEFD604-7C5B-4DEA-9E1A-A4EE67A12844},0.203106531005623
873,,SH0114-RG,SH,114,,RG,1599258835,379.781,392.368,NHS,61305677,On,NHS - non connector,NHS,,{793E11F8-F01D-4298-81A1-2DE1251D450F},0.204319456153352
874,,SH0114-LG,SH,114,,LG,1599258834,379.781,392.274,NHS,61305491,On,NHS - non connector,NHS,,{984E8A79-05D1-453B-A216-2A4CEBF4F0D1},0.202561858589816
875,,SH0114-RG,SH,114,,RG,1599257795,352.569,361.959,NHS,60854019,On,NHS - non connector,NHS,,{EF8925C4-32E7-46CE-BCDF-12BCE99716F4},0.160330651252249
876,,SH0114-LG,SH,114,,LG,1599257794,362.388,378.172,NHS,60852953,On,NHS - non connector,NHS,,{BC1F08D4-B6D2-4586-9C66-B9A4BDA2BCC7},0.25959758832957
877,,SH0114-LG,SH,114,,LG,1599257794,352.925,362.388,NHS,60852955,On,NHS - non connector,NHS,,{1972C77D-7E1D-49EF-BB7E-10D6FA100832},0.16165275723818
878,,SH0114-KG,SH,114,,KG,1599249519,362.388,377.739,NHS,60850227,On,NHS - non connector,NHS,,{AF9DFECE-CB7D-49E6-882F-5D9E963DED4E},0.252831392752818
879,,SH0114-KG,SH,114,,KG,1599249519,353.063,362.388,NHS,60850228,On,NHS - non connector,NHS,,{C4188A65-41DD-4E44-B6C0-337152D798DF},0.15926042047045
880,,SH0114-LG,SH,114,,LG,1631836951,295.523,295.748,NHS,72159795,On,NHS - non connector,NHS,,{3F2950A8-DB61-485C-BD7E-6D40F756771E},0.00385927077987153
881,,SH0114-RG,SH,114,,RG,1631836953,67.421,67.924,NHS,72159854,On,NHS - non connector,NHS,,{69A98C9F-4BFC-4C7E-8B87-E5932E5F94AC},0.00872086308809462
882,,SH0012-LG,SH,12,,LG,1599257777,0.05,0.493,NHS,60326902,On,NHS - non connector,NHS,,{8262E749-2290-4252-BE89-33D58F7E1CB4},0.00723617432766314
883,,SH0012-KG,SH,12,,KG,1599257776,0,19.659,NHS,60326613,On,NHS - non connector,NHS,,{C6246699-AE6C-4CE0-8A98-CC4D6877E690},0.31391862926973
884,,SH0012-RG,SH,12,,RG,1599257800,0.24,0.497,NHS,60326954,On,NHS - non connector,NHS,,{888942FD-068C-4A20-9191-862779709EFE},0.00417023244001422
885,,SH0012-RG,SH,12,,RG,1599257803,16.39,16.551,NHS,60327010,On,NHS - non connector,NHS,,{1B2C9900-C12C-49A1-A6F5-5A53C5D9721B},0.00252321145238688
886,,SH0012-LG,SH,12,,LG,1599257805,16.39,16.55,NHS,60327070,On,NHS - non connector,NHS,,{D56688D0-572B-4A96-9EB5-7E978136C150},0.00250844548162407
887,,SH0121-LG,SH,121,,LG,1631232187,23.059,23.569,NHS,72195515,On,NHS - non connector,NHS,,{03AF02AD-2F7A-4E72-847D-B86BEDFB0D2E},0.00850204735646365
888,,SH0121-RG,SH,121,,RG,1631232294,23.059,23.568,NHS,72195485,On,NHS - non connector,NHS,,{81039B43-7645-4A44-930A-FA6DD3D57859},0.00849625020523861
889,,SH0121-KG,SH,121,,KG,1631232163,17.606,35.824,NHS,72193887,On,NHS - non connector,NHS,,{8BF8B30E-5153-4059-BF43-D3A04206AD69},0.295713000725262
890,,SH0121-KG,SH,121,,KG,1671408239,90.981,98.035,NHS,95662917,On,NHS - non connector,NHS,,{CA70F1BC-B751-4E7E-9F3C-46E214D7F4F8},0.117523716584049
891,,SH0121-RG,SH,121,,RG,1671408243,91.064,98.245,NHS,95663043,On,NHS - non connector,NHS,,{F49E1E39-28DE-4A2A-ADE0-9A1301B4055D},0.119533662784189
892,,SH0121-RG,SH,121,,RG,1599251576,77.16,90.024,NHS,60855744,On,NHS - non connector,NHS,,{C4F3C798-AF39-475C-96B4-081A48592BC4},0.204441188083076
893,,SH0121-LG,SH,121,,LG,1599251575,77.198,89.771,NHS,60855452,On,NHS - non connector,NHS,,{CE7F9320-9689-4104-9A37-B647C4B67908},0.200083320466833
894,,SH0121-LG,SH,121,,LG,1639095188,70.512,75.84,NHS,75396854,On,NHS - non connector,NHS,,{C8059833-099F-4963-A7F9-E2D18F428237},0.0821368198971744
895,,SH0121-KG,SH,121,,KG,1639095164,70.512,75.757,NHS,75396535,On,NHS - non connector,NHS,,{270855DF-8773-490E-B1FB-C8CA7EBF2457},0.0807973793498372
896,,SH0121-RG,SH,121,,RG,1639095168,70.512,75.678,NHS,75396706,On,NHS - non connector,NHS,,{7D3AD919-7A07-40D0-AA65-85513ABAD4E3},0.079565628434475
897,,SH0121-KG,SH,121,,KG,1634169726,77.57,90.17,NHS,72160046,On,NHS - non connector,NHS,,{72BF38F3-0FD0-4496-BB0A-CFF2FD527C20},0.200499208168203
898,,SH0121-LG,SH,121,,LG,1632355222,36.282,37.506,NHS,71055326,On,NHS - non connector,NHS,,{6CC3A616-B38B-446A-B9F9-3EA9D0A07DA0},0.020474138834892
899,,SH0121-LG,SH,121,,LG,1631232461,30.723,35.834,NHS,71051771,On,NHS - non connector,NHS,,{500945F5-FC62-48F8-8705-97B8168CE2A2},0.0836651632841071
900,,SH0121-KG,SH,121,,KG,1631232555,36.292,37.313,NHS,71052416,On,NHS - non connector,NHS,,{A05F1BA1-30A6-4E7D-9BBD-5050CB422E27},0.0171913720482946
901,,SH0121-KG,SH,121,,KG,1631232555,37.313,37.4,NHS,71052417,On,NHS - non connector,NHS,,{094981E1-DA52-48EC-813E-FA9083699E10},0.00135143914354266
902,,SH0121-RG,SH,121,,RG,1631232456,30.723,35.813,NHS,71051719,On,NHS - non connector,NHS,,{6C6F398F-E438-471D-996E-2A49266C430A},0.0835300768407673
903,,SH0121-RG,SH,121,,RG,1670457655,36.292,37.317,NHS,95598164,On,NHS - non connector,NHS,,{DF6211DB-D670-429A-990C-7E4CBE706AE4},0.0173147561834956
904,,SH0121-RG,SH,121,,RG,1670457655,37.317,37.598,NHS,95598165,On,NHS - non connector,NHS,,{8254E43C-48D2-4A44-9F10-B4E8EC33E1C4},0.00437612224681171
905,,SH0121-LG,SH,121,,LG,1671408241,91.056,98.134,NHS,95710268,On,NHS - non connector,NHS,,{1C4AAE52-DC1D-48DB-9591-EF5EBDA8076B},0.117976688730141
906,,SH0123-RG,SH,123,,RG,8996,24.345,25.045,NHS,13483262,On,NHS - non connector,NHS,,{C0101028-FABD-44B8-BDB1-D29A880BC5F0},0.0102633107859173
907,,SH0123-RG,SH,123,,RG,8995,19.111,22.08,NHS,13483263,On,NHS - non connector,NHS,,{723CD28B-9D45-4E22-854B-FB707D65EDF8},0.0438720721507307
908,,SH0123-LG,SH,123,,LG,8994,24.345,25.039,NHS,13483276,On,NHS - non connector,NHS,,{3B361328-E536-412B-BBF1-EAA52116734E},0.0101627031816861
909,,SH0123-LG,SH,123,,LG,8993,19.111,22.125,NHS,13483277,On,NHS - non connector,NHS,,{9E995103-81CB-42CA-9082-C2DB00CE46C4},0.0446831842594667
